Gene1,Gene2
MIB1,TFAP2A
MLLT6,TFAP2A
MMS19,TFAP2A
MOV10,TFAP2A
MRPS30,TFAP2A
MRPS35,TFAP2A
MSX1,TFAP2A
MTUS1,TFAP2A
MXD4,TFAP2A
MYC,TFAP2A
MYO10,TFAP2A
MYO9A,TFAP2A
MYOF,TFAP2A
NAA25,TFAP2A
NCK1,TFAP2A
NDC80,TFAP2A
NDUFAF4,TFAP2A
NEIL2,TFAP2A
NEK2,TFAP2A
NFIB,TFAP2A
NFKBIB,TFAP2A
NNAT,TFAP2A
NNT,TFAP2A
NOC3L,TFAP2A
NOG,TFAP2A
NOTCH3,TFAP2A
NR1H3,TFAP2A
NR2F6,TFAP2A
NRP1,TFAP2A
NSD1,TFAP2A
NUAK1,TFAP2A
NUCB2,TFAP2A
NUSAP1,TFAP2A
ODC1,TFAP2A
ODF2,TFAP2A
OIP5,TFAP2A
OPTN,TFAP2A
ORC2,TFAP2A
ORC6,TFAP2A
OXTR,TFAP2A
P4HA1,TFAP2A
P4HA2,TFAP2A
PA2G4,TFAP2A
PAPOLA,TFAP2A
PARN,TFAP2A
PARP1,TFAP2A
PCID2,TFAP2A
PCIF1,TFAP2A
PDE4D,TFAP2A
PDLIM7,TFAP2A
PDZK1,TFAP2A
PENK,TFAP2A
PFKFB2,TFAP2A
PGAP2,TFAP2A
PGM1,TFAP2A
PHLDB2,TFAP2A
PJA2,TFAP2A
PLA2G16,TFAP2A
PLAGL2,TFAP2A
PLOD2,TFAP2A
PLS1,TFAP2A
PLSCR4,TFAP2A
PMS1,TFAP2A
PNRC1,TFAP2A
POLR1C,TFAP2A
POLR1D,TFAP2A
POLR2A,TFAP2A
POLR2H,TFAP2A
POU5F1,TFAP2A
PPARGC1B,TFAP2A
PPAT,TFAP2A
PPM1K,TFAP2A
PPP1R9A,TFAP2A
PPT2,TFAP2A
PRC1,TFAP2A
PRIM2,TFAP2A
PRKACB,TFAP2A
PRMT3,TFAP2A
PROSER1,TFAP2A
PSMG1,TFAP2A
PTMA,TFAP2A
PTP4A1,TFAP2A
PTPRM,TFAP2A
PYGL,TFAP2A
RAB31,TFAP2A
RAD50,TFAP2A
RAD51,TFAP2A
RAI1,TFAP2A
RAI14,TFAP2A
RALB,TFAP2A
RBBP7,TFAP2A
RBM47,TFAP2A
RBPJ,TFAP2A
REL,TFAP2A
REST,TFAP2A
REV3L,TFAP2A
RFC1,TFAP2A
RNASEH2B,TFAP2A
RNF13,TFAP2A
RNF138,TFAP2A
RNF14,TFAP2A
RNF170,TFAP2A
RNF19A,TFAP2A
RNF2,TFAP2A
RNPS1,TFAP2A
RRM1,TFAP2A
RRM2,TFAP2A
RRM2B,TFAP2A
RUNX1,TFAP2A
RUVBL2,TFAP2A
S100A13,TFAP2A
S100A6,TFAP2A
S100PBP,TFAP2A
SAMD8,TFAP2A
SAT1,TFAP2A
SDAD1,TFAP2A
SEC22C,TFAP2A
SEC61A2,TFAP2A
SEL1L,TFAP2A
SEMA6A,TFAP2A
SERTAD3,TFAP2A
SETBP1,TFAP2A
SFMBT1,TFAP2A
SFRP2,TFAP2A
SGK1,TFAP2A
SGOL1,TFAP2A
SH2B3,TFAP2A
SH3RF1,TFAP2A
SHMT2,TFAP2A
SIRT2,TFAP2A
SKIL,TFAP2A
SLC25A20,TFAP2A
SLC35A3,TFAP2A
SLC38A2,TFAP2A
SLC39A14,TFAP2A
SLC5A6,TFAP2A
SLC7A5,TFAP2A
SLC7A7,TFAP2A
SMAD2,TFAP2A
SMAD3,TFAP2A
SMAD6,TFAP2A
SMARCD2,TFAP2A
SMYD2,TFAP2A
SMYD5,TFAP2A
SNAI1,TFAP2A
SNAPC3,TFAP2A
SNX14,TFAP2A
SPRED2,TFAP2A
SRC,TFAP2A
SRF,TFAP2A
SRGAP1,TFAP2A
SRM,TFAP2A
STAT3,TFAP2A
STK3,TFAP2A
SUCLA2,TFAP2A
SULT1A2,TFAP2A
SUPT7L,TFAP2A
SYNC,TFAP2A
SYNE2,TFAP2A
SYT1,TFAP2A
TADA1,TFAP2A
TADA3,TFAP2A
TAF11,TFAP2A
TAOK3,TFAP2A
TARBP2,TFAP2A
TATDN3,TFAP2A
TBC1D1,TFAP2A
TBC1D4,TFAP2A
TBL1X,TFAP2A
TCF3,TFAP2A
TCN2,TFAP2A
TDP1,TFAP2A
TEAD1,TFAP2A
TEAD2,TFAP2A
TEAD4,TFAP2A
TERF1,TFAP2A
TFAP2A,TFAP2C
TFAP2A,TFAP4
TFAP2A,TFRC
TFAP2A,TGFBR3
TFAP2A,TGIF1
TFAP2A,TGIF2
TFAP2A,THAP1
TFAP2A,THYN1
TFAP2A,TIMM50
TFAP2A,TK1
TFAP2A,TMEM37
TFAP2A,TMEM47
TFAP2A,TMEM57
TFAP2A,TMEM60
TFAP2A,TMEM64
TFAP2A,TMOD1
TFAP2A,TNNI3
TFAP2A,TOP2A
TFAP2A,TP53
TFAP2A,TPD52L2
TFAP2A,TPM2
TFAP2A,TRERF1
TFAP2A,TRIB1
TFAP2A,TRIM25
TFAP2A,TRIM27
TFAP2A,TRIM37
TFAP2A,TRIP6
TFAP2A,TRMT1
TFAP2A,TUBB6
TFAP2A,UBL3
TFAP2A,UBTF
TFAP2A,UCHL5
TFAP2A,UCKL1
TFAP2A,UPP1
TFAP2A,USP39
TFAP2A,VHL
TFAP2A,VPS13C
TFAP2A,VSIG10
TFAP2A,WDR54
TFAP2A,WDR74
TFAP2A,WEE1
TFAP2A,WWP1
TFAP2A,XPO6
TFAP2A,YARS
TFAP2A,YBX1
TFAP2A,YWHAH
TFAP2A,ZCCHC24
TFAP2A,ZDHHC2
TFAP2A,ZDHHC4
TFAP2A,ZFHX3
TFAP2A,ZFP62
TFAP2A,ZFP64
TFAP2A,ZHX1
TFAP2A,ZIC2
TFAP2A,ZMYM6NB
TFAP2A,ZNF143
TFAP2A,ZNF219
TFAP2A,ZNF24
TFAP2A,ZNF280B
TFAP2A,ZNF33A
TFAP2A,ZNF488
TFAP2A,ZNF675
TFAP2A,ZNF766
TFAP2A,ZSWIM6
AAMP,TFAP2C
ABT1,TFAP2C
ACADVL,TFAP2C
ACAT2,TFAP2C
ACBD6,TFAP2C
ACOT7,TFAP2C
ACTC1,TFAP2C
ACY1,TFAP2C
ADAM9,TFAP2C
ADSS,TFAP2C
AFF1,TFAP2C
AGPAT2,TFAP2C
AIMP2,TFAP2C
AKAP1,TFAP2C
ALS2CR8,TFAP2C
AMIGO2,TFAP2C
ANKRD1,TFAP2C
ANLN,TFAP2C
APEH,TFAP2C
APOA2,TFAP2C
ARID3A,TFAP2C
ARID5B,TFAP2C
ARL4A,TFAP2C
ASCC3,TFAP2C
ASNS,TFAP2C
ASPH,TFAP2C
ATF3,TFAP2C
ATG3,TFAP2C
ATP1B3,TFAP2C
BAMBI,TFAP2C
BBS4,TFAP2C
BCAT2,TFAP2C
BCKDK,TFAP2C
BEND3,TFAP2C
BHLHE40,TFAP2C
BLMH,TFAP2C
BRCA2,TFAP2C
BST2,TFAP2C
BUB1B,TFAP2C
C12orf23,TFAP2C
C19orf48,TFAP2C
C1GALT1,TFAP2C
C20orf112,TFAP2C
C6orf203,TFAP2C
CBFA2T2,TFAP2C
CCDC169,TFAP2C
CD320,TFAP2C
CDCA7,TFAP2C
CDCA7L,TFAP2C
CDK2AP1,TFAP2C
CDK6,TFAP2C
CDX2,TFAP2C
CEBPD,TFAP2C
CEP112,TFAP2C
CEP290,TFAP2C
CIRH1A,TFAP2C
CKS2,TFAP2C
CLCN4,TFAP2C
CLDN4,TFAP2C
COBLL1,TFAP2C
COL5A1,TFAP2C
COPS3,TFAP2C
COPS5,TFAP2C
CRELD1,TFAP2C
CTBP1,TFAP2C
DCAF6,TFAP2C
DDAH1,TFAP2C
DDHD2,TFAP2C
DDX5,TFAP2C
DDX54,TFAP2C
DENND1A,TFAP2C
DEPDC1B,TFAP2C
DNAJB9,TFAP2C
DNAJC16,TFAP2C
DNAJC9,TFAP2C
DPH5,TFAP2C
DPY19L1,TFAP2C
DRAM2,TFAP2C
DSN1,TFAP2C
DUSP4,TFAP2C
DUT,TFAP2C
DYNLT3,TFAP2C
EED,TFAP2C
EFNA1,TFAP2C
EOMES,TFAP2C
EPHA2,TFAP2C
EPHB2,TFAP2C
ESYT1,TFAP2C
EXOSC1,TFAP2C
EXTL2,TFAP2C
F2RL1,TFAP2C
FAM115A,TFAP2C
FAM117B,TFAP2C
FAM208A,TFAP2C
FAM83D,TFAP2C
FANCA,TFAP2C
FARSA,TFAP2C
FASTKD3,TFAP2C
FBXO22,TFAP2C
FIG4,TFAP2C
FLAD1,TFAP2C
FNDC3B,TFAP2C
FOSL2,TFAP2C
FOXH1,TFAP2C
FOXN2,TFAP2C
FOXN3,TFAP2C
FOXO1,TFAP2C
FTSJ1,TFAP2C
FUCA1,TFAP2C
FZD5,TFAP2C
GAL,TFAP2C
GALM,TFAP2C
GATA2,TFAP2C
GATA6,TFAP2C
GATAD2A,TFAP2C
GLUD1,TFAP2C
GNPNAT1,TFAP2C
GPRC5C,TFAP2C
GSN,TFAP2C
H1F0,TFAP2C
HDHD3,TFAP2C
HK1,TFAP2C
HMGA1,TFAP2C
HMGCL,TFAP2C
HNRNPH2,TFAP2C
HNRNPR,TFAP2C
HOXB6,TFAP2C
HPRT1,TFAP2C
IAH1,TFAP2C
ID3,TFAP2C
IFNGR1,TFAP2C
IL6ST,TFAP2C
INO80D,TFAP2C
IRF1,TFAP2C
ISCA1,TFAP2C
ISG15,TFAP2C
ITGB5,TFAP2C
ITIH4,TFAP2C
ITPR2,TFAP2C
JARID2,TFAP2C
JUND,TFAP2C
KAT7,TFAP2C
KEAP1,TFAP2C
KHSRP,TFAP2C
KIAA0947,TFAP2C
KIF21A,TFAP2C
KLHL24,TFAP2C
LAMB2,TFAP2C
LGALS3,TFAP2C
LGR4,TFAP2C
LHX1,TFAP2C
LIFR,TFAP2C
LITAF,TFAP2C
M6PR,TFAP2C
MAGI3,TFAP2C
MALT1,TFAP2C
MANEA,TFAP2C
MAPRE2,TFAP2C
MAT2B,TFAP2C
MATR3,TFAP2C
MAZ,TFAP2C
MCM2,TFAP2C
MCM3,TFAP2C
MED16,TFAP2C
MEF2D,TFAP2C
MEIS2,TFAP2C
MELK,TFAP2C
MEST,TFAP2C
METTL8,TFAP2C
MFAP4,TFAP2C
MIB1,TFAP2C
MLLT6,TFAP2C
MRPS12,TFAP2C
MRPS30,TFAP2C
MSX1,TFAP2C
MTMR2,TFAP2C
MXD4,TFAP2C
MYL6B,TFAP2C
MYO10,TFAP2C
MYO9A,TFAP2C
MYOF,TFAP2C
NAA25,TFAP2C
NCAPG,TFAP2C
NCK1,TFAP2C
NEDD4,TFAP2C
NEK2,TFAP2C
NFIC,TFAP2C
NNT,TFAP2C
NOG,TFAP2C
NOTCH3,TFAP2C
NPRL2,TFAP2C
NR1H3,TFAP2C
NR2F6,TFAP2C
NR3C1,TFAP2C
NRP1,TFAP2C
NSD1,TFAP2C
NUAK1,TFAP2C
NXF1,TFAP2C
ODC1,TFAP2C
OIP5,TFAP2C
OPTN,TFAP2C
ORC2,TFAP2C
ORC6,TFAP2C
PARP1,TFAP2C
PCIF1,TFAP2C
PCK2,TFAP2C
PDE4D,TFAP2C
PDZK1,TFAP2C
PENK,TFAP2C
PFKFB2,TFAP2C
PGAP2,TFAP2C
PGM1,TFAP2C
PHLDB2,TFAP2C
PISD,TFAP2C
PJA2,TFAP2C
PLAGL2,TFAP2C
PLSCR4,TFAP2C
PMS1,TFAP2C
PNRC1,TFAP2C
POLR1C,TFAP2C
POLR2H,TFAP2C
POLR2K,TFAP2C
POLR2L,TFAP2C
POU2F1,TFAP2C
POU5F1,TFAP2C
PPARGC1B,TFAP2C
PPAT,TFAP2C
PPM1K,TFAP2C
PPT2,TFAP2C
PRC1,TFAP2C
PRIM2,TFAP2C
PRKCI,TFAP2C
PTMA,TFAP2C
PYGL,TFAP2C
RAB31,TFAP2C
RAD50,TFAP2C
RAI14,TFAP2C
RALB,TFAP2C
RBPJ,TFAP2C
REL,TFAP2C
REST,TFAP2C
RIOK3,TFAP2C
RNF13,TFAP2C
RNF14,TFAP2C
RNF2,TFAP2C
RRM2,TFAP2C
RRM2B,TFAP2C
RUNX1,TFAP2C
RUVBL2,TFAP2C
S100A6,TFAP2C
S100PBP,TFAP2C
SAMD8,TFAP2C
SAMHD1,TFAP2C
SATB2,TFAP2C
SDAD1,TFAP2C
SEC22C,TFAP2C
SEMA6A,TFAP2C
SERTAD3,TFAP2C
SFMBT1,TFAP2C
SFRP2,TFAP2C
SGK1,TFAP2C
SH2B3,TFAP2C
SHMT2,TFAP2C
SKIL,TFAP2C
SLC29A1,TFAP2C
SLC38A2,TFAP2C
SLC5A6,TFAP2C
SLC7A5,TFAP2C
SLC7A7,TFAP2C
SMAD6,TFAP2C
SMARCC1,TFAP2C
SMARCD2,TFAP2C
SNAPC3,TFAP2C
SPG20,TFAP2C
SPRED2,TFAP2C
SRF,TFAP2C
SRGAP1,TFAP2C
SSBP2,TFAP2C
STC1,TFAP2C
SUCLA2,TFAP2C
SULT1A2,TFAP2C
SUPT7L,TFAP2C
SYNC,TFAP2C
TADA1,TFAP2C
TAF11,TFAP2C
TAOK3,TFAP2C
TARBP2,TFAP2C
TBC1D4,TFAP2C
TBL1X,TFAP2C
TDP1,TFAP2C
TEAD1,TFAP2C
TEAD2,TFAP2C
TEAD4,TFAP2C
TERF1,TFAP2C
TFAP2C,TFRC
TFAP2C,TGFBR3
TFAP2C,TGIF1
TFAP2C,THAP4
TFAP2C,THYN1
TFAP2C,TMEM126B
TFAP2C,TMEM14A
TFAP2C,TMEM37
TFAP2C,TMOD1
TFAP2C,TNC
TFAP2C,TNNI3
TFAP2C,TOP2A
TFAP2C,TP53
TFAP2C,TPD52L2
TFAP2C,TPM2
TFAP2C,TRERF1
TFAP2C,TRIB1
TFAP2C,TRIM25
TFAP2C,TRIM37
TFAP2C,TRMT1
TFAP2C,TUBB6
TFAP2C,UBE2C
TFAP2C,UBL3
TFAP2C,UBTF
TFAP2C,UTP18
TFAP2C,VIM
TFAP2C,VPS13C
TFAP2C,WDR54
TFAP2C,WEE1
TFAP2C,WNT5A
TFAP2C,XPO6
TFAP2C,YARS
TFAP2C,YBX1
TFAP2C,ZCCHC24
TFAP2C,ZDHHC2
TFAP2C,ZDHHC4
TFAP2C,ZFP36L2
TFAP2C,ZFP62
TFAP2C,ZHX1
TFAP2C,ZIC2
TFAP2C,ZNF143
TFAP2C,ZNF219
TFAP2C,ZNF280B
TFAP2C,ZNF488
TFAP2C,ZNF766
TFAP2C,ZSWIM6
AEBP1,TFAP4
BEND3,TFAP4
BLMH,TFAP4
BRMS1,TFAP4
BTG1,TFAP4
CHTF18,TFAP4
CPE,TFAP4
EHMT2,TFAP4
FAM20A,TFAP4
FAT1,TFAP4
FOXP1,TFAP4
FZD5,TFAP4
HARS,TFAP4
HTRA1,TFAP4
ID3,TFAP4
ITM2A,TFAP4
JUND,TFAP4
KAT6A,TFAP4
LEF1,TFAP4
LIMCH1,TFAP4
LIN28A,TFAP4
MAN2A1,TFAP4
MEF2C,TFAP4
MEIS1,TFAP4
MTFP1,TFAP4
NAA50,TFAP4
NAV2,TFAP4
NOG,TFAP4
PENK,TFAP4
PHLDB2,TFAP4
POU3F1,TFAP4
PURA,TFAP4
RALB,TFAP4
RBFOX2,TFAP4
RBMS3,TFAP4
RUNX1,TFAP4
SHKBP1,TFAP4
SNAI1,TFAP4
SORD,TFAP4
STX8,TFAP4
TADA1,TFAP4
TBCB,TFAP4
TFAP4,TFE3
TFAP4,TLE2
TFAP4,TMEM120A
TFAP4,USP1
TFAP4,YBX1
TFAP4,ZBTB16
TFAP4,ZEB2
CCNE2,TFDP1
MYC,TFDP1
CCNE2,TFDP2
MYC,TFDP2
ITGA4,TGFB1I1
PTPN12,TGFB1I1
SVIL,TGFB1I1
ACTC1,TGIF1
ANKRD13A,TGIF1
APOO,TGIF1
COL5A1,TGIF1
CREB3L2,TGIF1
DYNC1I1,TGIF1
EEF1E1,TGIF1
ELAVL2,TGIF1
FTSJ1,TGIF1
GPC3,TGIF1
HIF1A,TGIF1
HOXB2,TGIF1
ID2,TGIF1
IFRD2,TGIF1
IQGAP2,TGIF1
ITCH,TGIF1
IVNS1ABP,TGIF1
JAZF1,TGIF1
LTBP1,TGIF1
MAPK1,TGIF1
MAPRE2,TGIF1
MEF2C,TGIF1
MLL3,TGIF1
NFIA,TGIF1
NR2F6,TGIF1
PRMT5,TGIF1
RCAN1,TGIF1
RGS5,TGIF1
SEL1L,TGIF1
SORT1,TGIF1
SRSF6,TGIF1
SSRP1,TGIF1
SYT1,TGIF1
SYTL2,TGIF1
TGIF1,TGIF2
TGIF1,TTN
TGIF1,UNC13B
TGIF1,WARS
TGIF1,WWP1
RBBP8,TGIF2
CCND1,THRB
MECR,THRB
PSMC3IP,THRB
THRB,TP53
THRB,TRIP13
THRB,TRIP6
THRB,ZNHIT3
CHEK1,TIMELESS
TIMELESS,TIPIN
ARL4D,TLE1
CDK1,TLE1
IL6ST,TLE1
KDM6A,TLE1
MPHOSPH6,TLE1
PAFAH1B3,TLE1
POLB,TLE1
POLE2,TLE1
RPA2,TLE1
SAT1,TLE1
TK1,TLE1
TLE1,TLE2
TLE1,ZFP64
FER,TMF1
CCDC50,TNFAIP3
TNFAIP3,TRAF6
TNFAIP3,YWHAH
TOP2A,TOP2B
TOP2B,TP53
TOP2B,XRCC5
ALDOC,TOPORS
AR,TOPORS
C4orf46,TOPORS
CCKBR,TOPORS
CCNG2,TOPORS
CREB3L4,TOPORS
DPCD,TOPORS
DUSP4,TOPORS
ELAVL2,TOPORS
ELMO1,TOPORS
EOMES,TOPORS
FAM118B,TOPORS
FEN1,TOPORS
FOXP1,TOPORS
GPR133,TOPORS
HOXB6,TOPORS
HOXB7,TOPORS
ITGB3BP,TOPORS
LAMB1,TOPORS
LIFR,TOPORS
MECOM,TOPORS
MEIS2,TOPORS
MOV10,TOPORS
NTN4,TOPORS
NTS,TOPORS
OPA1,TOPORS
PALB2,TOPORS
PBXIP1,TOPORS
PITX2,TOPORS
PLCB4,TOPORS
RBMS3,TOPORS
RNF13,TOPORS
SALL2,TOPORS
SEMA6D,TOPORS
SFMBT1,TOPORS
SLC25A11,TOPORS
SMARCC1,TOPORS
SOX5,TOPORS
SP4,TOPORS
TCF4,TOPORS
TOPORS,TP53
TOPORS,UCK2
TOPORS,USP1
TOPORS,ZNF219
TOPORS,ZNF238
AHNAK,TP53
ANGPT2,TP53
ANXA3,TP53
AURKA,TP53
BLM,TP53
BRIX1,TP53
BTG1,TP53
CA12,TP53
CCDC81,TP53
CCNG2,TP53
CDC14B,TP53
CDC25C,TP53
COPS3,TP53
COPS7A,TP53
DDIT4,TP53
DEDD,TP53
DMXL2,TP53
DPF2,TP53
E2F5,TP53
EEF1A1,TP53
EHMT2,TP53
EPB41L3,TP53
EPCAM,TP53
ESRG,TP53
ESRRG,TP53
ETV4,TP53
ETV5,TP53
EXTL2,TP53
FAM64A,TP53
FRMD6,TP53
GEMIN4,TP53
GPRC5C,TP53
HMGN2,TP53
HMGN5,TP53
KIAA0947,TP53
KPNA2,TP53
LEPRE1,TP53
LGALS3,TP53
LHX1,TP53
LIG1,TP53
LIG4,TP53
LITAF,TP53
MAD2L1BP,TP53
MAN2A1,TP53
MAPK1,TP53
MAPK10,TP53
MAPKAPK3,TP53
MCC,TP53
MCM2,TP53
MIF,TP53
MLLT6,TP53
MPHOSPH6,TP53
MRRF,TP53
MSH2,TP53
MST1,TP53
MYO10,TP53
NFIB,TP53
NHLH2,TP53
NOP16,TP53
NPRL2,TP53
NTHL1,TP53
NUDT11,TP53
P2RX4,TP53
PAFAH1B3,TP53
PBXIP1,TP53
PCNA,TP53
PEG3,TP53
PLK2,TP53
POLA1,TP53
PPFIBP2,TP53
PPP1CC,TP53
PPP1R7,TP53
PREB,TP53
PRIM1,TP53
PRKACB,TP53
PSEN1,TP53
PSME3,TP53
RABGAP1L,TP53
RCHY1,TP53
RPA2,TP53
RRM2,TP53
S100A6,TP53
SALL3,TP53
SAT1,TP53
SETD7,TP53
SIX6,TP53
SLC39A14,TP53
SMYD2,TP53
SOX4,TP53
STMN1,TP53
TAF5,TP53
TCF7L1,TP53
TFAP4,TP53
TFRC,TP53
TGFB1,TP53
TGIF1,TP53
TIAM1,TP53
TIMP3,TP53
TK1,TP53
TOP2A,TP53
TP53,TP53INP1
TP53,TRERF1
TP53,TRIAP1
TP53,TRIM33
TP53,TUBA4A
TP53,TYRO3
TP53,UBTF
TP53,USP7
TP53,UTP15
TP53,VRK1
TP53,XRCC5
TP53,XRCC6
TP53,YBX1
TP53,ZBTB3
TP53,ZHX1
TP53,ZNF238
TP53,ZNF24
TP53,ZNF581
TRIM22,USP7
TRIM25,UBE2L6
ABCA1,TRIM27
TRIM27,ZBTB16
TRIM28,VIM
TRIM28,ZNF354A
TRIM28,ZNF74
C11orf54,TRIP13
HDHD3,TRIP13
MAD2L1BP,TRIP13
NIF3L1,TRIP13
PLAC8,TRIP13
PLSCR4,TRIP13
TRIP13,WDYHV1
NEDD9,TRIP6
PPP1R16A,TRIP6
SRC,TRIP6
SVIL,TRIP6
CCNA2,UBTF
MAPK1,UBTF
EXOSC2,UPF1
UPF1,UPF3B
UPF1,XRN1
CUL2,VHL
FN1,VHL
MCRS1,WBP11
PIK3R1,WBP11
PPP1CC,WBP11
SRC,WBP11
VIM,WBP11
CPSF6,WWP1
EGFR,WWP1
IGF1R,WWP1
KDR,WWP1
PDGFRA,WWP1
WWP1,ZNF638
AAMP,XBP1
AATF,XBP1
AKAP1,XBP1
ANKRD28,XBP1
APLNR,XBP1
ATRNL1,XBP1
CAMK2D,XBP1
CASK,XBP1
DDAH1,XBP1
DNMT3A,XBP1
DRAP1,XBP1
ELAVL2,XBP1
ELF1,XBP1
ENOPH1,XBP1
FLI1,XBP1
FOXD3,XBP1
FOXP1,XBP1
GOLGB1,XBP1
GPC4,XBP1
GPRC5C,XBP1
HNRNPH2,XBP1
HOXB3,XBP1
HOXB4,XBP1
IGF2BP3,XBP1
ITCH,XBP1
LGALS4,XBP1
LIN28A,XBP1
LRAT,XBP1
MCM2,XBP1
MCM6,XBP1
MID1,XBP1
NCOA6,XBP1
NR2F2,XBP1
NSD1,XBP1
P4HA2,XBP1
PHLDA1,XBP1
POU3F1,XBP1
PSMB10,XBP1
RARG,XBP1
RBM14,XBP1
RUNX1T1,XBP1
SH3PXD2A,XBP1
SMARCD1,XBP1
SPIB,XBP1
SRSF1,XBP1
SRSF2,XBP1
STMN1,XBP1
TGIF1,XBP1
TMEM39A,XBP1
TPD52,XBP1
TRIM25,XBP1
TRPS1,XBP1
UCHL5,XBP1
UFSP2,XBP1
VPS26A,XBP1
XBP1,ZAP70
XBP1,ZBTB16
XBP1,ZNF691
PCNA,XRCC5
POLA1,XRCC5
SGOL1,XRCC5
XRCC5,XRCC6
CDCA5,XRCC6
CDKN1A,XRCC6
CHEK1,XRCC6
CLU,XRCC6
EGFR,XRCC6
PAFAH1B3,XRCC6
PCNA,XRCC6
RRAS2,XRCC6
SGOL1,XRCC6
MAPK1,YBX1
PCNA,YBX1
CDK1,ZBTB16
CEP70,ZBTB16
HDAC6,ZBTB16
LYAR,ZBTB16
PAFAH1B3,ZBTB16
PMAIP1,ZBTB16
TERF1,ZBTB16
ZBTB16,ZNF24
ACADVL,ZEB1
ACBD6,ZEB1
ACTC1,ZEB1
ALCAM,ZEB1
ALDH1A1,ZEB1
ALPK2,ZEB1
ATL2,ZEB1
BRMS1,ZEB1
C2orf47,ZEB1
CEBPA,ZEB1
CEP192,ZEB1
CLDN7,ZEB1
COL4A2,ZEB1
CXCR4,ZEB1
CYP2S1,ZEB1
DAAM1,ZEB1
DAXX,ZEB1
DCAF6,ZEB1
DNMT3A,ZEB1
DPCD,ZEB1
DSCAM,ZEB1
ELOVL6,ZEB1
ETV4,ZEB1
ETV5,ZEB1
FAM115A,ZEB1
FAM89A,ZEB1
FN1,ZEB1
FOXA1,ZEB1
FOXP1,ZEB1
FREM1,ZEB1
FUCA1,ZEB1
GABRB2,ZEB1
GPC4,ZEB1
GTF2E1,ZEB1
HDAC9,ZEB1
HIF3A,ZEB1
HMGA1,ZEB1
HMMR,ZEB1
HOOK2,ZEB1
HSPA14,ZEB1
IQGAP2,ZEB1
IRF3,ZEB1
JAG1,ZEB1
JPH1,ZEB1
KHDRBS2,ZEB1
KLF3,ZEB1
LAMC1,ZEB1
LEPRE1,ZEB1
LIN28A,ZEB1
LTBP1,ZEB1
MAN1A1,ZEB1
MAP7,ZEB1
MDK,ZEB1
MLLT6,ZEB1
MRPL2,ZEB1
MRPL49,ZEB1
MRRF,ZEB1
MST1,ZEB1
NFIB,ZEB1
NFKBIB,ZEB1
NOSIP,ZEB1
NPRL2,ZEB1
NR2F2,ZEB1
NRP2,ZEB1
OTX2,ZEB1
PAWR,ZEB1
PAX6,ZEB1
PCDH7,ZEB1
PHLDA1,ZEB1
PIK3R5,ZEB1
PLAGL2,ZEB1
POLR1D,ZEB1
POU3F1,ZEB1
PPM1H,ZEB1
PPT2,ZEB1
PREPL,ZEB1
PROM1,ZEB1
PRSS23,ZEB1
PUS7,ZEB1
RAB25,ZEB1
RFESD,ZEB1
RPE,ZEB1
RPUSD4,ZEB1
RUNX1T1,ZEB1
S100A13,ZEB1
SAMD3,ZEB1
SETD7,ZEB1
SLC25A11,ZEB1
SLC39A7,ZEB1
SLN,ZEB1
SMG6,ZEB1
SOX2,ZEB1
SPAG9,ZEB1
STAT2,ZEB1
STIM2,ZEB1
SURF2,ZEB1
SVIL,ZEB1
TCF4,ZEB1
TCN2,ZEB1
THAP4,ZEB1
TMEM87A,ZEB1
TMOD1,ZEB1
TP53INP1,ZEB1
TRIM27,ZEB1
UBL7,ZEB1
UNC5D,ZEB1
USP1,ZEB1
XBP1,ZEB1
ZEB1,ZNF142
ZEB1,ZNF238
EXOSC8,ZFP36
MAPK1,ZFP36
UPF2,ZFP36
XRN1,ZFP36
YWHAH,ZFP36
AKR1C3,ZHX1
GNG11,ZHX1
LYAR,ZHX1
MPHOSPH6,ZHX1
PAFAH1B3,ZHX1
SAT1,ZHX1
TERF1,ZHX1
VIM,ZHX1
ZHX1,ZHX3
AAMP,ZIC2
ATP2B4,ZIC2
ATP2C1,ZIC2
BRWD1,ZIC2
BSCL2,ZIC2
CA14,ZIC2
CETN3,ZIC2
CLU,ZIC2
CSDE1,ZIC2
DHRS3,ZIC2
DKK3,ZIC2
DYNLT3,ZIC2
ESRRG,ZIC2
FBN1,ZIC2
FLVCR2,ZIC2
GATA6,ZIC2
GPR125,ZIC2
HOXB7,ZIC2
HPX,ZIC2
JAG1,ZIC2
KDM6A,ZIC2
LEPRE1,ZIC2
MAEA,ZIC2
NAV2,ZIC2
NR2F2,ZIC2
PLAGL2,ZIC2
PPFIBP2,ZIC2
PRIC285,ZIC2
RARG,ZIC2
REL,ZIC2
RUNX1T1,ZIC2
SMARCD3,ZIC2
SSRP1,ZIC2
TPD52L1,ZIC2
TRERF1,ZIC2
TRIM33,ZIC2
CALCOCO2,ZNF101
PDLIM7,ZNF165
DNMT3B,ZNF238
UTP14A,ZNF24
CALCOCO2,ZNF638
HOOK2,ZNF638
TRAF6,ZNF675
U2AF1,ZRANB2
ABCE1,AR
AHSG,AR
AR,ATF6
AR,ATP2B4
AR,CCNG2
AR,GLRX
AR,ITPR2
AR,LIFR
AR,MME
AR,MRPS27
AR,NFIB
AR,NLGN4X
AR,PMAIP1
AR,PTPRM
AR,RBMX
AR,RNASE4
AR,SLC25A11
AR,SNAI2
